index_group,index_name,index_date,last_update_date,high,low,close,pe_ratio,pb_ratio,dividend_yield,
BSE,BSE:SmallCap,21-Feb-2022,04-Dec-24,27608.77,27050.78,27137.15,37.08,3.15,0.75,
BSE,BSE:SmallCap,18-Feb-2022,04-Dec-24,28015.13,27726.47,27748.30,37.92,3.23,0.74,
BSE,BSE:SmallCap,17-Feb-2022,04-Dec-24,28362.09,27938.08,27972.45,39.12,3.25,0.73,
BSE,BSE:SmallCap,16-Feb-2022,04-Dec-24,28414.78,28112.68,28161.67,39.30,3.29,0.72,
BSE,BSE:SmallCap,15-Feb-2022,04-Dec-24,28075.07,27119.50,28043.69,38.87,3.26,0.73,
BSE,BSE:SmallCap,14-Feb-2022,04-Dec-24,28146.20,27453.35,27501.30,38.31,3.19,0.74,
BSE,BSE:SmallCap,11-Feb-2022,04-Dec-24,29078.97,28659.92,28691.82,40.05,3.31,0.71,
BSE,BSE:SmallCap,10-Feb-2022,04-Dec-24,29319.09,29079.29,29246.05,40.43,3.38,0.70,
BSE,BSE:SmallCap,09-Feb-2022,04-Dec-24,29346.19,29069.69,29233.31,41.18,3.39,0.69,
BSE,BSE:SmallCap,08-Feb-2022,04-Dec-24,29661.10,28829.63,29068.03,40.97,3.37,0.69,
BSE,BSE:SmallCap,07-Feb-2022,04-Dec-24,29876.73,29396.73,29480.13,41.91,3.42,0.68,
BSE,BSE:SmallCap,04-Feb-2022,04-Dec-24,29988.96,29677.23,29702.58,44.96,3.46,0.67,
BSE,BSE:SmallCap,03-Feb-2022,04-Dec-24,30103.33,29799.39,29838.05,45.26,3.47,0.67,
BSE,BSE:SmallCap,02-Feb-2022,04-Dec-24,29968.98,29707.37,29950.60,45.28,3.47,0.67,
BSE,BSE:SmallCap,31-Jan-2022,04-Dec-24,29392.25,29135.79,29226.73,45.26,3.41,0.68,
BSE,BSE:SmallCap,28-Jan-2022,04-Dec-24,29358.02,28825.67,28940.18,44.79,3.37,0.69,
BSE,BSE:SmallCap,27-Jan-2022,04-Dec-24,28798.07,28368.84,28633.52,44.03,3.31,0.70,
BSE,BSE:SmallCap,25-Jan-2022,04-Dec-24,28968.53,27807.69,28869.33,44.91,3.34,0.69,
BSE,BSE:SmallCap,24-Jan-2022,04-Dec-24,29957.44,28377.24,28638.23,44.60,3.32,0.69,
BSE,BSE:SmallCap,21-Jan-2022,04-Dec-24,30562.40,29801.82,29967.21,46.85,3.49,0.65,
BSE,BSE:SmallCap,20-Jan-2022,04-Dec-24,30771.92,30467.86,30565.63,47.77,3.56,0.64,
BSE,BSE:SmallCap,19-Jan-2022,04-Dec-24,30592.55,30184.69,30551.15,47.60,3.55,0.64,
BSE,BSE:SmallCap,18-Jan-2022,04-Dec-24,31304.44,30486.88,30543.09,47.41,3.54,0.64,
BSE,BSE:SmallCap,17-Jan-2022,04-Dec-24,31208.02,30998.38,31140.28,48.54,3.62,0.63,
BSE,BSE:SmallCap,14-Jan-2022,04-Dec-24,30986.25,30669.18,30951.28,48.05,3.58,0.64,
BSE,BSE:SmallCap,13-Jan-2022,04-Dec-24,30837.58,30575.68,30797.65,47.97,3.58,0.64,
BSE,BSE:SmallCap,12-Jan-2022,04-Dec-24,30715.03,30526.29,30646.24,47.88,3.57,0.63,
BSE,BSE:SmallCap,11-Jan-2022,04-Dec-24,30616.50,30358.74,30434.02,47.65,3.55,0.64,
BSE,BSE:SmallCap,10-Jan-2022,04-Dec-24,30434.20,30177.86,30388.89,47.48,3.54,0.64,
BSE,BSE:SmallCap,07-Jan-2022,04-Dec-24,30174.93,29842.98,30032.14,46.82,3.49,0.65,
BSE,BSE:SmallCap,06-Jan-2022,04-Dec-24,29937.39,29593.79,29904.78,46.65,3.48,0.65,
BSE,BSE:SmallCap,05-Jan-2022,04-Dec-24,29994.31,29764.12,29901.12,46.67,3.48,0.65,
BSE,BSE:SmallCap,04-Jan-2022,04-Dec-24,30035.43,29746.81,29925.67,46.55,3.48,0.65,
BSE,BSE:SmallCap,31-Dec-2021,04-Dec-24,29477.60,29234.32,29457.76,46.02,3.44,0.66,
BSE,BSE:SmallCap,30-Dec-2021,04-Dec-24,29224.70,29068.48,29121.04,45.49,3.40,0.67,
BSE,BSE:SmallCap,29-Dec-2021,04-Dec-24,29160.76,28955.61,29066.03,45.37,3.39,0.67,
BSE,BSE:SmallCap,28-Dec-2021,04-Dec-24,28955.90,28681.55,28922.89,44.48,3.38,0.67,
BSE,BSE:SmallCap,27-Dec-2021,04-Dec-24,28537.77,28084.58,28514.92,43.68,3.31,0.68,
BSE,BSE:SmallCap,24-Dec-2021,04-Dec-24,28687.35,28288.84,28366.55,43.61,3.31,0.69,
BSE,BSE:SmallCap,23-Dec-2021,04-Dec-24,28641.21,28496.67,28538.52,43.86,3.33,0.68,
BSE,BSE:SmallCap,22-Dec-2021,04-Dec-24,28342.91,28036.57,28332.09,43.49,3.30,0.69,
BSE,BSE:SmallCap,21-Dec-2021,04-Dec-24,28096.07,27656.90,27869.12,42.86,3.25,0.70,
BSE,BSE:SmallCap,20-Dec-2021,04-Dec-24,28196.22,27186.02,27514.42,42.14,3.20,0.71,
BSE,BSE:SmallCap,17-Dec-2021,04-Dec-24,29117.57,28429.09,28455.20,43.50,3.29,0.69,
BSE,BSE:SmallCap,16-Dec-2021,04-Dec-24,29508.87,28968.82,29055.82,44.31,3.35,0.67,
BSE,BSE:SmallCap,15-Dec-2021,04-Dec-24,29508.03,29204.51,29244.83,44.45,3.36,0.67,
BSE,BSE:SmallCap,14-Dec-2021,04-Dec-24,29448.50,29196.49,29346.12,44.70,3.38,0.67,
BSE,BSE:SmallCap,13-Dec-2021,04-Dec-24,29599.07,29306.33,29332.19,44.75,3.39,0.67,
BSE,BSE:SmallCap,10-Dec-2021,04-Dec-24,29289.33,29052.09,29260.81,44.41,3.36,0.67,
BSE,BSE:SmallCap,09-Dec-2021,04-Dec-24,29054.96,28782.28,29014.46,44.18,3.34,0.68,
BSE,BSE:SmallCap,08-Dec-2021,04-Dec-24,28807.04,28583.65,28784.77,43.86,3.32,0.68,
BSE,BSE:SmallCap,07-Dec-2021,04-Dec-24,28388.97,28191.01,28358.02,43.15,3.27,0.69,
BSE,BSE:SmallCap,06-Dec-2021,04-Dec-24,28529.48,28007.04,28038.53,42.71,3.23,0.70,
BSE,BSE:SmallCap,03-Dec-2021,04-Dec-24,28642.47,28398.95,28421.89,43.31,3.28,0.69,
BSE,BSE:SmallCap,02-Dec-2021,04-Dec-24,28356.59,28029.29,28327.64,43.21,3.27,0.69,
BSE,BSE:SmallCap,30-Nov-2021,04-Dec-24,28165.19,27537.74,27937.31,42.60,3.22,0.70,
BSE,BSE:SmallCap,29-Nov-2021,04-Dec-24,27833.83,26919.51,27538.93,41.94,3.16,0.71,
BSE,BSE:SmallCap,26-Nov-2021,04-Dec-24,28759.70,28017.52,28071.41,42.69,3.21,0.70,
BSE,BSE:SmallCap,25-Nov-2021,04-Dec-24,28864.06,28543.13,28822.75,43.98,3.31,0.68,
BSE,BSE:SmallCap,24-Nov-2021,04-Dec-24,28828.56,28507.77,28575.06,43.66,3.29,0.68,
BSE,BSE:SmallCap,23-Nov-2021,04-Dec-24,28480.58,27645.60,28450.31,43.46,3.27,0.69,
BSE,BSE:SmallCap,22-Nov-2021,04-Dec-24,28875.18,27686.98,27945.57,42.68,3.21,0.70,
BSE,BSE:SmallCap,18-Nov-2021,04-Dec-24,29403.29,28677.61,28798.23,43.58,3.33,0.68,
BSE,BSE:SmallCap,17-Nov-2021,04-Dec-24,29457.73,29204.18,29243.64,45.66,3.37,0.67,
BSE,BSE:SmallCap,16-Nov-2021,04-Dec-24,29400.18,29188.18,29228.34,45.46,3.36,0.67,
BSE,BSE:SmallCap,15-Nov-2021,04-Dec-24,29357.15,29097.35,29175.71,45.68,3.35,0.67,
BSE,BSE:SmallCap,12-Nov-2021,04-Dec-24,29332.71,29076.33,29232.53,44.56,3.34,0.66,
BSE,BSE:SmallCap,11-Nov-2021,04-Dec-24,29418.10,29089.71,29159.39,44.24,3.32,0.66,
BSE,BSE:SmallCap,10-Nov-2021,04-Dec-24,29483.93,29229.16,29317.63,44.60,3.34,0.66,
BSE,BSE:SmallCap,09-Nov-2021,04-Dec-24,29365.33,29183.38,29320.76,44.97,3.37,0.65,
BSE,BSE:SmallCap,08-Nov-2021,04-Dec-24,29150.38,28738.89,29126.96,44.77,3.35,0.66,
BSE,BSE:SmallCap,04-Nov-2021,04-Dec-24,28937.84,28740.77,28900.93,45.26,3.35,0.66,
BSE,BSE:SmallCap,03-Nov-2021,04-Dec-24,28750.05,28423.93,28512.62,44.49,3.31,0.67,
BSE,BSE:SmallCap,02-Nov-2021,04-Dec-24,28629.80,28410.49,28605.70,44.58,3.32,0.67,
BSE,BSE:SmallCap,29-Oct-2021,04-Dec-24,28157.99,27524.42,27982.80,43.41,3.31,0.68,
BSE,BSE:SmallCap,28-Oct-2021,04-Dec-24,28601.67,28040.20,28089.97,43.80,3.35,0.67,
BSE,BSE:SmallCap,27-Oct-2021,04-Dec-24,28695.92,28486.99,28534.45,45.03,3.42,0.66,
BSE,BSE:SmallCap,26-Oct-2021,04-Dec-24,28511.85,27914.96,28449.00,44.90,3.41,0.67,
BSE,BSE:SmallCap,25-Oct-2021,04-Dec-24,28530.72,27468.91,27836.28,43.91,3.34,0.68,
BSE,BSE:SmallCap,22-Oct-2021,04-Dec-24,28925.11,28148.18,28336.31,44.86,3.41,0.67,
BSE,BSE:SmallCap,21-Oct-2021,04-Dec-24,29116.86,28511.88,28680.13,46.16,3.49,0.66,
BSE,BSE:SmallCap,20-Oct-2021,04-Dec-24,29596.37,28668.45,28878.73,46.58,3.52,0.65,
BSE,BSE:SmallCap,19-Oct-2021,04-Dec-24,30416.82,29468.54,29562.60,46.03,3.58,0.64,
BSE,BSE:SmallCap,18-Oct-2021,04-Dec-24,30258.15,30082.26,30100.80,46.71,3.64,0.63,
BSE,BSE:SmallCap,14-Oct-2021,04-Dec-24,30034.79,29872.85,29893.06,46.86,3.63,0.63,
BSE,BSE:SmallCap,13-Oct-2021,04-Dec-24,29846.19,29733.93,29755.41,46.56,3.61,0.63,
BSE,BSE:SmallCap,12-Oct-2021,04-Dec-24,29691.91,29464.70,29582.26,46.06,3.56,0.64,
BSE,BSE:SmallCap,11-Oct-2021,04-Dec-24,29652.53,29468.56,29506.36,46.03,3.56,0.64,
BSE,BSE:SmallCap,08-Oct-2021,04-Dec-24,29358.02,29201.65,29329.99,45.84,3.55,0.64,
BSE,BSE:SmallCap,07-Oct-2021,04-Dec-24,29138.35,28916.47,29088.57,45.40,3.51,0.65,
BSE,BSE:SmallCap,06-Oct-2021,04-Dec-24,29073.68,28653.10,28693.00,44.71,3.46,0.66,
BSE,BSE:SmallCap,05-Oct-2021,04-Dec-24,28899.30,28731.11,28851.62,44.97,3.48,0.66,
BSE,BSE:SmallCap,04-Oct-2021,04-Dec-24,28715.93,28393.74,28696.72,44.81,3.47,0.66,
BSE,BSE:SmallCap,30-Sep-2021,04-Dec-24,28161.13,28037.01,28081.74,43.98,3.40,0.67,
BSE,BSE:SmallCap,29-Sep-2021,04-Dec-24,27982.67,27612.01,27926.54,43.54,3.37,0.68,
BSE,BSE:SmallCap,28-Sep-2021,04-Dec-24,28120.06,27659.17,27814.98,43.45,3.36,0.68,
BSE,BSE:SmallCap,27-Sep-2021,04-Dec-24,28233.74,27949.02,27988.19,43.87,3.39,0.67,
BSE,BSE:SmallCap,24-Sep-2021,04-Dec-24,28332.71,27929.30,28023.34,43.98,3.40,0.67,
BSE,BSE:SmallCap,23-Sep-2021,04-Dec-24,28221.99,28028.89,28108.92,44.08,3.41,0.67,
BSE,BSE:SmallCap,22-Sep-2021,04-Dec-24,27915.83,27656.18,27856.10,43.49,3.37,0.68,
BSE,BSE:SmallCap,21-Sep-2021,04-Dec-24,27568.25,27001.82,27529.12,43.14,3.34,0.69,
BSE,BSE:SmallCap,20-Sep-2021,04-Dec-24,28054.71,27466.85,27490.27,43.00,3.33,0.69,
BSE,BSE:SmallCap,17-Sep-2021,04-Dec-24,28456.90,27767.18,28006.79,40.75,3.58,0.66,
BSE,BSE:SmallCap,16-Sep-2021,04-Dec-24,28456.77,28243.39,28306.05,41.28,3.63,0.65,
BSE,BSE:SmallCap,15-Sep-2021,04-Dec-24,28298.53,28146.73,28284.07,41.13,3.62,0.65,
BSE,BSE:SmallCap,14-Sep-2021,04-Dec-24,28083.15,27946.71,28042.45,40.73,3.58,0.66,
BSE,BSE:SmallCap,13-Sep-2021,04-Dec-24,27880.06,27655.12,27866.14,40.48,3.56,0.66,
BSE,BSE:SmallCap,09-Sep-2021,04-Dec-24,27658.83,27508.59,27645.10,40.09,3.53,0.67,
BSE,BSE:SmallCap,08-Sep-2021,04-Dec-24,27563.68,27334.09,27501.28,40.26,3.50,0.68,
BSE,BSE:SmallCap,07-Sep-2021,04-Dec-24,27575.26,27216.67,27350.03,40.14,3.48,0.68,
BSE,BSE:SmallCap,06-Sep-2021,04-Dec-24,27502.00,27400.23,27466.66,40.48,3.51,0.68,
BSE,BSE:SmallCap,03-Sep-2021,04-Dec-24,27388.48,27220.92,27305.31,40.36,3.49,0.68,
BSE,BSE:SmallCap,02-Sep-2021,04-Dec-24,27212.30,27017.77,27195.12,40.19,3.47,0.69,
BSE,BSE:SmallCap,31-Aug-2021,04-Dec-24,26941.98,26750.00,26919.94,40.12,3.47,0.71,
BSE,BSE:SmallCap,30-Aug-2021,04-Dec-24,26741.44,26429.17,26690.28,39.63,3.43,0.72,
BSE,BSE:SmallCap,27-Aug-2021,04-Dec-24,26300.55,25996.92,26284.15,38.95,3.38,0.73,
BSE,BSE:SmallCap,26-Aug-2021,04-Dec-24,26145.37,25985.83,26042.54,38.40,3.33,0.74,
BSE,BSE:SmallCap,25-Aug-2021,04-Dec-24,26052.64,25907.70,25961.50,38.27,3.32,0.74,
BSE,BSE:SmallCap,24-Aug-2021,04-Dec-24,25808.95,25379.78,25786.96,38.12,3.30,0.74,
BSE,BSE:SmallCap,23-Aug-2021,04-Dec-24,26045.86,25151.96,25358.02,37.10,3.25,0.75,
BSE,BSE:SmallCap,20-Aug-2021,04-Dec-24,26194.91,25707.19,25758.11,37.60,3.29,0.75,
BSE,BSE:SmallCap,18-Aug-2021,04-Dec-24,26401.55,26187.41,26237.88,39.33,3.35,0.73,
BSE,BSE:SmallCap,17-Aug-2021,04-Dec-24,26358.99,26130.63,26284.83,39.39,3.36,0.73,
BSE,BSE:SmallCap,16-Aug-2021,04-Dec-24,26430.20,26183.37,26205.84,39.36,3.35,0.73,
BSE,BSE:SmallCap,13-Aug-2021,04-Dec-24,26508.04,26329.02,26355.20,40.76,3.37,0.73,
BSE,BSE:SmallCap,12-Aug-2021,04-Dec-24,26380.99,25955.73,26357.96,41.64,3.37,0.73,
BSE,BSE:SmallCap,11-Aug-2021,04-Dec-24,26144.54,25203.42,25849.20,40.75,3.30,0.74,
BSE,BSE:SmallCap,10-Aug-2021,04-Dec-24,26705.08,25795.50,26065.95,41.09,3.32,0.74,
BSE,BSE:SmallCap,09-Aug-2021,04-Dec-24,26911.61,26500.84,26611.67,42.51,3.40,0.72,
BSE,BSE:SmallCap,06-Aug-2021,04-Dec-24,26942.19,26786.89,26805.97,44.01,3.43,0.72,
BSE,BSE:SmallCap,05-Aug-2021,04-Dec-24,26950.75,26474.81,26731.50,45.02,3.42,0.72,
BSE,BSE:SmallCap,04-Aug-2021,04-Dec-24,27323.18,26809.88,26847.56,45.38,3.44,0.71,
BSE,BSE:SmallCap,03-Aug-2021,04-Dec-24,27232.23,27114.99,27134.00,46.11,3.48,0.71,
BSE,BSE:SmallCap,30-Jul-2021,04-Dec-24,26895.93,26657.00,26786.62,47.83,3.43,0.72,
BSE,BSE:SmallCap,29-Jul-2021,04-Dec-24,26621.08,26462.29,26603.29,48.97,3.42,0.72,
BSE,BSE:SmallCap,28-Jul-2021,04-Dec-24,26615.11,26032.24,26365.97,48.36,3.37,0.73,
BSE,BSE:SmallCap,27-Jul-2021,04-Dec-24,26796.85,26355.20,26485.13,48.67,3.39,0.72,
BSE,BSE:SmallCap,26-Jul-2021,04-Dec-24,26650.92,26434.15,26514.94,48.79,3.39,0.72,
BSE,BSE:SmallCap,23-Jul-2021,04-Dec-24,26609.36,26385.66,26425.91,48.23,3.38,0.72,
BSE,BSE:SmallCap,22-Jul-2021,04-Dec-24,26427.31,26199.94,26397.78,48.45,3.38,0.72,
BSE,BSE:SmallCap,20-Jul-2021,04-Dec-24,26482.60,25766.83,26001.76,52.21,3.33,0.74,
BSE,BSE:SmallCap,19-Jul-2021,04-Dec-24,26547.99,26269.72,26381.08,52.79,3.37,0.73,
BSE,BSE:SmallCap,16-Jul-2021,04-Dec-24,26510.32,26377.88,26462.31,53.26,3.38,0.72,
BSE,BSE:SmallCap,15-Jul-2021,04-Dec-24,26422.78,26336.56,26362.80,53.28,3.38,0.73,
BSE,BSE:SmallCap,14-Jul-2021,04-Dec-24,26328.24,26233.94,26251.19,53.03,3.36,0.73,
BSE,BSE:SmallCap,13-Jul-2021,04-Dec-24,26263.03,26127.73,26188.45,53.10,3.35,0.73,
BSE,BSE:SmallCap,12-Jul-2021,04-Dec-24,26167.95,26003.35,26068.13,52.86,3.34,0.73,
BSE,BSE:SmallCap,09-Jul-2021,04-Dec-24,25894.18,25724.53,25874.40,52.66,3.32,0.74,
BSE,BSE:SmallCap,08-Jul-2021,04-Dec-24,25982.15,25640.84,25775.12,52.35,3.30,0.76,
BSE,BSE:SmallCap,07-Jul-2021,04-Dec-24,25833.02,25653.53,25798.51,52.14,3.29,0.77,
BSE,BSE:SmallCap,06-Jul-2021,04-Dec-24,25958.61,25654.54,25699.97,51.83,3.29,0.77,
BSE,BSE:SmallCap,05-Jul-2021,04-Dec-24,25809.26,25692.22,25765.73,50.71,3.28,0.76,
BSE,BSE:SmallCap,02-Jul-2021,04-Dec-24,25589.73,25405.35,25567.26,49.51,3.24,0.77,
BSE,BSE:SmallCap,30-Jun-2021,04-Dec-24,25299.64,25190.31,25232.17,51.69,3.24,0.78,
BSE,BSE:SmallCap,29-Jun-2021,04-Dec-24,25250.01,25061.62,25092.69,51.59,3.23,0.79,
BSE,BSE:SmallCap,28-Jun-2021,04-Dec-24,25165.08,25071.19,25111.36,52.28,3.21,0.78,
BSE,BSE:SmallCap,25-Jun-2021,04-Dec-24,25054.02,24914.42,24996.23,52.57,3.20,0.79,
BSE,BSE:SmallCap,24-Jun-2021,04-Dec-24,25046.24,24859.03,24896.86,52.59,3.19,0.79,
BSE,BSE:SmallCap,23-Jun-2021,04-Dec-24,25240.88,24935.19,24952.62,52.50,3.19,0.79,
BSE,BSE:SmallCap,22-Jun-2021,04-Dec-24,25206.18,25038.08,25060.31,49.92,3.21,0.79,
BSE,BSE:SmallCap,21-Jun-2021,04-Dec-24,24876.33,24254.93,24854.25,49.93,3.19,0.80,
BSE,BSE:SmallCap,18-Jun-2021,04-Dec-24,25033.19,24037.43,24648.83,47.87,3.15,0.81,
BSE,BSE:SmallCap,17-Jun-2021,04-Dec-24,25154.66,24797.65,24868.93,48.01,3.16,0.81,
BSE,BSE:SmallCap,16-Jun-2021,04-Dec-24,25275.78,24968.34,25015.06,49.51,3.20,0.79,
BSE,BSE:SmallCap,15-Jun-2021,04-Dec-24,25273.21,25131.70,25186.27,49.90,3.22,0.79,
BSE,BSE:SmallCap,14-Jun-2021,04-Dec-24,25175.05,24513.27,25075.42,49.70,3.21,0.79,
BSE,BSE:SmallCap,11-Jun-2021,04-Dec-24,25248.88,25015.38,25116.30,53.14,3.22,0.79,
BSE,BSE:SmallCap,10-Jun-2021,04-Dec-24,25037.12,24698.52,25015.89,52.95,3.21,0.80,
BSE,BSE:SmallCap,09-Jun-2021,04-Dec-24,25101.74,24479.21,24591.61,52.85,3.16,0.81,
BSE,BSE:SmallCap,08-Jun-2021,04-Dec-24,24868.27,24522.86,24826.64,53.63,3.20,0.80,
BSE,BSE:SmallCap,07-Jun-2021,04-Dec-24,24617.84,24416.15,24597.37,53.15,3.17,0.81,
BSE,BSE:SmallCap,04-Jun-2021,04-Dec-24,24280.37,24174.25,24261.90,53.24,3.13,0.82,
BSE,BSE:SmallCap,03-Jun-2021,04-Dec-24,24138.48,23989.30,24075.06,52.66,3.10,0.83,
BSE,BSE:SmallCap,02-Jun-2021,04-Dec-24,23841.67,23577.29,23826.12,52.62,3.06,0.84,
BSE,BSE:SmallCap,31-May-2021,04-Dec-24,23656.79,23472.97,23595.98,52.64,3.05,0.84,
BSE,BSE:SmallCap,28-May-2021,04-Dec-24,23743.32,23456.42,23478.69,55.14,3.08,0.83,
BSE,BSE:SmallCap,27-May-2021,04-Dec-24,23660.79,23522.81,23591.49,56.00,3.10,0.82,
BSE,BSE:SmallCap,26-May-2021,04-Dec-24,23580.50,23436.47,23512.62,57.35,3.11,0.82,
BSE,BSE:SmallCap,25-May-2021,04-Dec-24,23495.73,23302.06,23351.87,57.19,3.10,0.83,
BSE,BSE:SmallCap,24-May-2021,04-Dec-24,23337.82,23191.09,23291.87,58.90,3.09,0.82,
BSE,BSE:SmallCap,21-May-2021,04-Dec-24,23219.43,23099.05,23130.40,58.76,3.08,0.83,
BSE,BSE:SmallCap,20-May-2021,04-Dec-24,23093.28,22879.65,22980.48,58.13,3.05,0.83,
BSE,BSE:SmallCap,19-May-2021,04-Dec-24,23031.96,22894.30,22928.97,59.43,3.05,0.83,
BSE,BSE:SmallCap,18-May-2021,04-Dec-24,22872.33,22721.11,22847.90,61.98,3.03,0.83,
BSE,BSE:SmallCap,17-May-2021,04-Dec-24,22588.48,22320.35,22558.92,60.78,2.98,0.84,
BSE,BSE:SmallCap,14-May-2021,04-Dec-24,22668.23,22126.09,22200.54,59.78,2.95,0.84,
BSE,BSE:SmallCap,12-May-2021,04-Dec-24,22779.52,22411.72,22466.28,61.50,2.99,0.83,
BSE,BSE:SmallCap,11-May-2021,04-Dec-24,22679.28,22284.47,22606.17,62.32,3.01,0.82,
BSE,BSE:SmallCap,10-May-2021,04-Dec-24,22474.51,22351.39,22426.16,71.46,2.99,0.84,
BSE,BSE:SmallCap,07-May-2021,04-Dec-24,22360.13,22182.16,22218.10,73.24,2.99,0.83,
BSE,BSE:SmallCap,06-May-2021,04-Dec-24,22202.99,22032.74,22183.93,73.16,2.98,0.84,
BSE,BSE:SmallCap,05-May-2021,04-Dec-24,22104.81,21967.18,22053.24,72.57,2.97,0.84,
BSE,BSE:SmallCap,04-May-2021,04-Dec-24,22282.47,21846.86,21885.69,72.38,2.96,0.84,
BSE,BSE:SmallCap,30-Apr-2021,04-Dec-24,21839.06,21567.34,21670.11,74.96,2.95,0.83,
BSE,BSE:SmallCap,29-Apr-2021,04-Dec-24,21880.77,21573.02,21686.04,78.81,2.97,0.82,
BSE,BSE:SmallCap,28-Apr-2021,04-Dec-24,21721.42,21620.34,21658.44,76.72,2.96,0.82,
BSE,BSE:SmallCap,27-Apr-2021,04-Dec-24,21523.69,21274.16,21506.70,76.02,2.93,0.83,
BSE,BSE:SmallCap,26-Apr-2021,04-Dec-24,21260.10,21157.04,21190.37,74.83,2.88,0.84,
BSE,BSE:SmallCap,23-Apr-2021,04-Dec-24,21169.15,20892.51,21005.01,75.44,2.86,0.84,
BSE,BSE:SmallCap,22-Apr-2021,04-Dec-24,20950.36,20684.43,20898.53,77.78,2.85,0.85,
BSE,BSE:SmallCap,20-Apr-2021,04-Dec-24,21016.69,20678.02,20775.50,76.95,2.81,0.86,
BSE,BSE:SmallCap,19-Apr-2021,04-Dec-24,20731.42,20282.07,20674.07,76.68,2.80,0.86,
BSE,BSE:SmallCap,16-Apr-2021,04-Dec-24,21099.39,20868.50,21018.55,79.01,2.88,0.83,
BSE,BSE:SmallCap,15-Apr-2021,04-Dec-24,20879.16,20554.81,20799.69,77.78,2.84,0.85,
BSE,BSE:SmallCap,13-Apr-2021,04-Dec-24,20939.68,20556.73,20805.48,77.10,2.80,0.86,
BSE,BSE:SmallCap,12-Apr-2021,04-Dec-24,21341.60,20424.64,20557.01,76.61,2.79,0.86,
BSE,BSE:SmallCap,09-Apr-2021,04-Dec-24,21667.13,21478.45,21596.85,80.32,2.92,0.82,
BSE,BSE:SmallCap,08-Apr-2021,04-Dec-24,21557.38,21403.14,21449.57,78.83,2.87,0.84,
BSE,BSE:SmallCap,07-Apr-2021,04-Dec-24,21304.52,21075.29,21293.40,78.44,2.85,0.84,
BSE,BSE:SmallCap,06-Apr-2021,04-Dec-24,21104.56,20825.30,21020.10,78.60,2.86,0.84,
BSE,BSE:SmallCap,05-Apr-2021,04-Dec-24,21085.05,20594.84,20844.99,77.98,2.84,0.85,
BSE,BSE:SmallCap,31-Mar-2021,04-Dec-24,20661.22,20524.71,20649.33,76.85,2.80,0.86,
BSE,BSE:SmallCap,30-Mar-2021,04-Dec-24,20582.40,20379.64,20543.39,75.98,2.76,0.87,
BSE,BSE:SmallCap,26-Mar-2021,04-Dec-24,20338.28,20191.88,20278.96,76.19,2.75,0.87,
BSE,BSE:SmallCap,25-Mar-2021,04-Dec-24,20509.80,19908.69,20062.06,76.08,2.71,0.88,
BSE,BSE:SmallCap,24-Mar-2021,04-Dec-24,20838.97,20404.80,20440.92,77.31,2.75,0.87,
BSE,BSE:SmallCap,23-Mar-2021,04-Dec-24,20840.85,20700.98,20773.05,78.79,2.81,0.85,
BSE,BSE:SmallCap,22-Mar-2021,04-Dec-24,20678.61,20472.70,20619.29,78.32,2.79,0.86,
BSE,BSE:SmallCap,19-Mar-2021,04-Dec-24,20522.30,19726.12,20470.54,743.48,2.77,0.87,
BSE,BSE:SmallCap,18-Mar-2021,04-Dec-24,20979.89,20214.79,20386.16,742.02,2.76,0.88,
BSE,BSE:SmallCap,17-Mar-2021,04-Dec-24,21269.42,20686.02,20713.58,753.66,2.80,0.86,
BSE,BSE:SmallCap,16-Mar-2021,04-Dec-24,21248.07,21100.04,21162.50,771.58,2.87,0.82,
BSE,BSE:SmallCap,15-Mar-2021,04-Dec-24,21325.32,20929.25,21095.79,770.32,2.87,0.82,
BSE,BSE:SmallCap,12-Mar-2021,04-Dec-24,21419.84,21091.31,21209.07,763.27,2.87,0.83,
BSE,BSE:SmallCap,10-Mar-2021,04-Dec-24,21189.50,21073.68,21180.25,785.63,2.89,0.83,
BSE,BSE:SmallCap,09-Mar-2021,04-Dec-24,21260.52,20824.99,20981.64,-178.61,2.85,0.84,
BSE,BSE:SmallCap,08-Mar-2021,04-Dec-24,21238.99,21055.06,21067.20,-177.93,2.85,0.84,
BSE,BSE:SmallCap,05-Mar-2021,04-Dec-24,21389.03,20862.11,20936.02,-176.38,2.84,0.84,
BSE,BSE:SmallCap,04-Mar-2021,04-Dec-24,21319.71,20912.18,21254.07,-179.93,2.90,0.83,
BSE,BSE:SmallCap,03-Mar-2021,04-Dec-24,21151.81,20938.13,21085.29,-182.29,2.88,0.83,
BSE,BSE:SmallCap,02-Mar-2021,04-Dec-24,20828.13,20603.54,20806.24,-179.26,2.83,0.85,
BSE,BSE:SmallCap,26-Feb-2021,04-Dec-24,20304.44,19973.91,20155.35,-168.69,2.70,0.88,
BSE,BSE:SmallCap,25-Feb-2021,04-Dec-24,20321.33,20132.78,20304.98,-172.34,2.75,0.87,
BSE,BSE:SmallCap,24-Feb-2021,04-Dec-24,20033.30,19827.76,20019.97,-170.15,2.72,0.88,
BSE,BSE:SmallCap,23-Feb-2021,04-Dec-24,19875.88,19602.16,19806.45,-163.89,2.69,0.89,
BSE,BSE:SmallCap,22-Feb-2021,04-Dec-24,19971.56,19606.13,19661.89,-162.58,2.67,0.89,
